pt_tau_1_regress,pt_tau_2_regress
86.71726706671721,45.04347378829659
72.13289193570797,60.115614914957476
63.31951818141441,57.92116425016086
57.274915032515366,54.30169221570292
68.63793117673438,57.419093660531615
65.33096248349305,51.386731914374764
156.71847250205377,88.72547672878139
115.51708767007868,67.87911311794309
111.74439998684696,97.56209692232886
77.4961787314309,52.889923740251916
140.57950750273133,129.39883968193365
59.930026065032564,45.57863453432718
150.93123328922547,67.37981265220031
112.93812587212481,66.01779802453144
52.73892475654087,69.90782854761656
119.99068967862132,58.66587731972643
95.70445659691698,61.951919984772566
67.9892347960563,56.33496298180126
69.40559027911446,48.97470111309926
60.886355653039324,56.770284989725425
67.45781508684156,54.002096535788255
58.773656541983364,62.24873668274882
368.4264490021095,135.32911860534583
62.82650870886391,56.71383015874679
92.66910528780643,74.38147088053374
65.72429319603286,59.90727513169843
82.91913611679954,59.16191555304457
68.85125115291659,64.34342669468042
58.609884353476744,60.27324651616242
96.91785065631338,50.334136747240386
89.5261514293947,44.26610955286018
58.99326704834897,52.64147106732725
68.23619139278695,68.01238207874276
69.11852354832246,56.244700536167365
69.61549728667057,56.36559782336451
251.36415225418028,65.07016067029952
69.10565422726012,75.76585915193193
71.45498920974359,56.81234073439639
61.3474993844137,60.193215235651074
56.44482003422058,70.3011095685906
85.35485036743835,58.683918253751315
65.34999302060099,59.40870336354782
87.45677507470697,58.354923047755555
183.09072572031658,57.42168404843964
233.93411375976135,155.37338036919166
75.92807367552697,120.94409645934924
88.15427385042206,76.49137152640174
56.27400971116997,52.20637394614685
365.9275493478226,59.47393450616813
68.74717171019479,86.97263096685083
65.74149182291634,62.8854154108306
150.40622843736807,48.59956589441093
65.5322451783677,58.39437161339469
101.34956251273603,85.93527943805067
61.74376827342282,60.8980118978934
65.24119445091293,53.925446121859764
189.10102399130645,71.6009117803997
69.8660553310927,55.92998412792123
73.63320534123262,60.928098237654275
154.9078242733195,84.15575698322213
75.05708039101695,46.997885218125255
174.93987450144746,148.60433372614344
65.91281454408829,59.43550961837868
67.79683722790195,57.699414161829985
54.35539653343848,46.15418840994534
61.418559994915675,71.96132443200099
55.515010014353194,71.81018808710242
62.69459460481862,56.879446448452846
113.69241755482464,59.70642377365857
108.13002111277598,44.51106172223924
79.73097843217914,60.712843294965445
66.51747940171042,64.22809716748017
60.67250788606556,57.71983155821347
67.00260608058302,60.34717624905274
52.61990181716136,67.70532707616731
160.9549815885302,57.20682738028807
234.0868161721046,107.97966104254249
79.28634025806909,56.753085244383286
115.88815304889484,96.59550700855432
136.57686299562417,69.2382129718713
104.44537994580557,81.31955154086478
68.22228112778924,57.392882389707665
62.43572451739323,62.96792341552447
99.18453670056122,83.82749878315337
62.15607127029705,57.44343842346522
57.361312106501124,64.02707135155423
153.7006191029017,163.4549751455692
62.53342186337221,43.61297520952356
104.46572455900515,62.84879359405809
65.25007475726981,49.3449636327362
68.49952940677709,65.62403539132109
74.64989027090387,63.693072655602805
146.2340393312653,108.5526119393725
61.389485279923605,59.282023821888636
66.37023888129919,62.44356881053799
65.80868859832553,60.69830684775596
61.11149386871094,63.845561067627926
136.5354844265497,70.2910304586651
73.28330158662808,56.69847044497007
171.2554981658221,110.81281594313351
76.17671602859116,61.487658844065734
109.21216006870092,93.7099188217542
144.32709704371746,79.33055482836028
64.48550615533178,60.474884039537926
120.64268359082735,51.20995171249107
72.54116864811141,61.267208428476096
61.41662959410494,59.484056978249825
49.961205835130514,50.92398550389718
57.63338715911628,57.440714258799154
56.90080743905396,61.117759540573914
70.32047241886913,57.69544159729672
138.75457262324517,120.26754826510118
65.92959388226097,64.9451586466224
76.93589887296986,51.73142422729219
106.07263377264219,74.27006639875889
62.06468604302773,55.37486311143163
98.02084204381661,50.79239444872188
62.83762288116585,59.95019080285526
80.16933181983924,43.65850568366488
66.53159240295292,58.97482989467348
55.49239316098548,59.34006944914836
66.83664470782098,51.96215431293666
135.29910088051471,50.95375122059241
61.66303094268563,59.41240908777968
63.03466349677547,59.236464988247974
99.71053174145204,52.43924273273218
134.83396114935192,109.45754409311613
59.54408683483231,57.04431469411761
157.678290090014,149.29269133760096
62.72231439746429,61.516215403972694
58.7437145577261,65.0658945674533
61.436591653035734,62.378232511437346
236.58655150107762,175.18326343399974
255.4609485483892,175.13162396762343
70.76585587243792,62.282923272724
78.60292155774856,46.2348854669925
189.21042611087174,150.1913878098769
71.0999748769054,62.19539857822365
118.0640989652863,56.69625670863974
58.68898129287134,55.13135134873423
68.56587164055667,46.6607484334131
66.27421656671181,71.03620627423457
82.94390159834077,54.4982502099962
66.87903466253114,56.56505808896196
87.02098664585523,70.87971176894321
166.80797873689605,104.85993813763541
64.55349653243093,59.23945890165917
151.15583788672447,94.79228009737933
83.52268757152513,76.98196035514476
76.5540159068406,78.23230394997115
59.66319773759103,62.66009939584781
261.27158188352377,94.12688299840771
70.04078576116103,61.64974216802409
90.01179478991814,82.21538571257841
94.13048904358006,63.17136424840158
70.53255902504887,50.571478694831534
210.81005973969906,51.59097598271187
144.98961928628353,111.63514902491625
285.99416361233705,113.9454942676427
75.05818835188008,53.16312189815278
106.39697446977323,95.11110849104087
72.74969294231026,56.799738138552385
120.88254140572012,72.77987278077683
64.71410107074654,48.631732090344585
111.78645513056391,71.46292477543841
186.0026264171778,57.68891940665619
72.32876965646999,66.51032952829398
117.15158117253331,74.06586923926073
76.26225654507867,57.9821975985977
73.2049141457593,48.58468165697831
221.2629777352882,98.02250240934508
67.21155326248845,54.733710900737464
83.3998096870624,47.71323226146381
65.96586672253736,59.66591059793095
58.62087523475126,66.69885202875048
55.77057864788564,86.85601709465305
82.30919613895043,59.23441065837526
106.28784669948395,66.10195794118108
171.16948350865516,66.5825566898448
63.47196836656668,60.98264380132928
53.130425413958676,67.80836100482594
72.85581525567746,61.049649188900275
68.4270360293865,55.55582729468027
60.210200002104905,61.98960148400312
62.45995916812697,61.58251454590383
79.35974383534976,62.90297657127843
96.61078476905617,81.41252678863376
214.94596802025785,173.10972712336795
102.21547292061835,78.19646490933431
67.34675656493651,62.29753411507433
145.25277356178242,162.26040707582305
355.45963438116274,106.09077617384025
57.248253570418726,63.72634158377791
63.97278634128272,57.75404992768546
141.3983560531979,59.05421999673417
70.96301757358572,54.04959233097049
159.17823786664334,90.31484941512102
100.93387473412243,61.702981198448875
65.79798885459093,57.104069528366445
55.948853152572376,66.11563418092267
57.365505288976244,57.657067718232085
60.361239366997495,65.12806319363285
62.826778432077404,64.18916140506734
67.33308931696644,59.06815758391849
69.95430613284273,60.63570771150003
135.55819834583153,138.04068655650772
68.23865345185004,56.69602818873651
210.18698619534894,73.3232834326469
74.91774521235442,60.028634285404046
58.70670728149246,59.79272580812446
65.08858874489236,58.00726431421122
69.17883524388539,60.88617001838686
63.462597773598745,57.820941607677454
79.21904215461808,65.13723520141693
72.39399365732007,53.120322236109914
79.09695936586495,56.08556462730274
69.954817744666,55.36600258132323
400.063224922277,59.3767882207685
64.0023813636869,61.549960335164116
119.10989491462375,88.30226417621721
57.5934748067488,52.30067853159326
67.56998644967186,60.583276650055616
63.950034499900035,61.96393811405985
63.923473832590915,55.973163527469545
156.01129166021957,44.2886689950995
93.63633525621734,53.02242474356664
58.39984729462971,51.78453479359449
70.72347263055212,54.85858289597043
57.872029843752486,57.84157778891862
320.3711351865495,126.52023345770782
106.27205150382206,78.25556134500471
95.62403607185911,49.37932709708875
72.81797088458666,54.99735293004485
64.67829164762904,49.03011128012263
69.0393045700222,57.56967832157183
96.21407238339346,62.59121496786989
70.66673438256915,49.74696827273971
70.23822174580302,54.8096837389168
65.14633833807194,57.7668049673473
72.66295323368998,80.065752652689
196.37814284278994,62.704526868142715
111.45699914225644,80.72466225414307
66.18997515406285,59.34882844707101
74.61776486414345,64.20470862828401
60.914453496663775,54.08373342495418
69.2936840818382,55.716937152834845
122.8969953489753,111.44275276996235
60.313260915747215,64.27651882508431
54.76329078393487,69.01001112503772
59.77610624069884,54.06708813488992
106.49323527625937,88.20960716284833
67.99495708639193,50.258337067476404
54.171858446204844,47.02200149468306
154.26965223760658,86.55328532403404
64.21107210143163,62.43035275334152
62.69374590108307,58.500168515184185
59.40233440143856,62.314515374235015
72.3965773620088,56.334251793544944
56.68359788292057,53.14934171123081
157.2687670446168,157.38865211474615
63.89565453384767,66.98190898031483
76.83142145435372,59.058528718900185
148.13589959063447,94.9505596983371
90.61477415978105,53.82899270290633
230.70828882263473,134.90384471467308
109.20941594103438,104.41616116773973
61.74225596780776,60.70160443111087
151.70579018996753,133.65029532058327
181.50774742454283,66.8838526085339
74.90947951047522,52.430484092630145
65.07103910487943,52.044329208640974
122.96248290018262,75.85149617437351
70.26629225222919,47.48963881441891
79.5871036006308,62.77969116432952
61.09590991627054,49.1496069212901
62.68671413734278,55.82375491364434
102.05342114864325,49.50388636598775
78.59239333993126,56.71154434635347
62.07669061535557,50.19293937813709
125.58112673144743,93.31398360240769
66.36391242551346,54.338437919136034
56.350824670063744,65.2839933991297
67.46821493968548,62.56714402232593
120.5758893694216,120.41376452996282
85.76189785571329,57.944347926313895
70.63642818656294,54.46143762771327
117.49401547073165,76.24435616563952
63.7855732451319,69.08955462690595
67.85093671927402,56.49118488643172
62.80890580439806,53.61869382030724
69.50733377364475,57.47614144432337
249.0489731117606,144.62483155148902
67.66609825341432,70.66127734124044
70.77852131446265,56.41697113883899
67.68860207977707,51.22145605746738
70.62745645238418,57.848941498933414
64.66832239675941,59.95840914956143
76.15450339287467,55.39798414419423
69.59219831166432,61.153903752036186
84.3733040946019,56.94195812053651
57.54121607733665,54.659801981083746
83.34444997154725,60.74456982109121
249.68899999723172,153.15288332801308
121.94050474167533,121.41562560345396
66.17618799738821,61.68617813762089
240.5958319005792,139.32024191414786
64.09520289556491,56.044683725773375
63.687432308634605,57.803111434638176
74.36739205298433,63.12291969077699
73.15302851658066,55.99072561394212
68.7470607559025,59.31972426171087
67.70288524973047,61.77569754858164
62.126126649756785,50.47975615064696
64.67747612581572,52.64521922531149
61.54777881272875,50.7881338330269
70.72442008004701,52.78702776873236
61.65787219025997,60.67868601851107
226.99754387485032,107.88871234579337
74.12283542307848,86.08804983290126
158.59699304808808,59.501664201010854
50.50031916889732,54.231061480376574
63.499310552756754,64.16290343981161
248.99603006608268,133.92712860348
83.0352954259936,51.22724019580395
87.94173108423026,59.30612563083599
60.10498075736225,65.11580253235486
68.12068689850501,56.14299424696011
76.3586959442176,68.3857018007615
84.07962308266049,56.05693352897919
94.41174935428417,78.60816391422156
116.36869293830262,52.875855862954126
63.6437511572827,57.81974045490334
143.54941646050344,53.927338698395616
72.08052808171568,58.5670964060731
66.97948789021392,54.59999613266925
57.69222435986172,64.58924483392765
166.53637076690987,134.32949601980258
67.22279698427883,57.47226798746441
51.92869212184454,48.16560664257421
50.1671980264348,49.04974891745425
72.10893161519193,52.84308410172426
75.92755669591092,54.25455157349084
65.10557939004599,57.90675237421493
73.75795279958885,55.52707217883803
48.50795381221291,66.21063553206329
156.3975520888154,110.80073488936907
75.84708919107715,71.99669256519181
100.4732499123736,54.892829941208284
72.87776786455682,61.97836800443898
67.79997295194221,54.9480029919318
65.63138350273847,62.47697573709065
84.32928602341812,49.23972494700603
85.85713263254902,47.081488146196456
112.63016115875764,66.33492848242871
106.05806930291364,73.7118297514983
63.46861073616729,51.73852521023639
109.44008586948347,73.72272933466726
63.413924577880856,53.79760403578337
89.63724285292162,85.53663017036838
198.7599986910949,76.6933848114333
54.310252124171456,49.18211648913254
73.54643892140055,62.2908304756065
75.24896424228854,58.00141978755039
76.41897566857762,54.017990655453985
92.4363410896157,48.952058614283374
70.88765893369927,52.74676343144873
75.40356302951422,58.31538491841344
78.27845908418269,63.19347382473279
89.27282367761458,75.92889669201081
83.04098134129045,63.02985862124479
75.4591947530865,50.39421462687496
300.07481294332683,169.5764939409998
65.86831733352871,55.57157057117371
64.74786554376621,56.90758035246879
57.847600569095825,64.31018905069028
71.20563028215037,58.780989563949426
64.15418153578479,54.411496884359714
75.38369611984686,53.41486910083928
83.65430214725302,55.629405720696454
213.93393348002854,129.47509645686597
63.330916197456574,52.35711840844725
93.07386711052925,58.498135591416116
60.471530986397035,62.136096467720584
66.74515211417985,58.554014133752155
90.23813699858638,47.300240148283706
73.00411408856533,57.188200920931195
69.30652310457933,60.73344059273372
67.23505050680328,55.097556720457
69.83400749496315,56.06251604218447
63.52787162183237,59.95337271119435
75.02626006352935,55.44540552387121
70.50525616618758,57.72882214714788
61.98879910079339,63.09170876511415
58.327762055919884,60.70930842934454
265.1847372877219,96.24086187806134
64.57977245691295,59.90711200190662
62.97424018311484,65.59212079975458
75.89010665400897,48.282510290355575
125.22848799599734,85.98815703072184
73.66246119110589,48.778020678879464
73.4884786557787,55.53872301454707
76.68314342384357,54.41154490402287
60.03265082211261,64.30837125953892
48.884650169931064,47.116870439730356
138.29416880295145,82.48599326808579
67.50940735445596,57.465003627683835
60.53134576643251,54.66305449254758
69.30833384969519,48.98185301148541
95.54161707114861,51.55022919735301
83.88757961076475,47.326865048695616
73.16310539032783,53.68589615755598
105.51071272563617,56.87748816871312
63.20465829808936,61.58351122005923
62.28425945740663,59.30162463144908
61.32613646238144,63.53928262932991
91.97974703724495,64.4064882748859
69.03278854882058,60.65133280926873
66.93049079520404,61.025657593499616
107.25688694268315,78.31464898703945
59.54330182081948,63.69634090431171
155.5747223557459,72.12084726947516
59.458347674148,59.419167401044916
126.45394451095213,55.48825454210847
66.45352095888089,54.58699315767753
114.99461235105599,120.41196548060431
61.611401694367686,57.86786765945236
97.57890432772204,50.712238293681224
159.1693444987617,74.5313420966699
123.47793709909104,95.419534655957
71.75317756053761,51.58432377841006
74.65809824402729,54.14387034308834
127.76514806311869,82.13390533569127
81.01545576210893,70.99737034750494
62.21347436189943,57.423485800610216
63.77075193926737,60.33311055985342
61.59553734247408,55.62883499814714
64.972386921935,55.42948366747091
193.55134929462457,101.35803777192207
164.61792452743015,147.32128707037847
106.90501528412281,56.839071791238204
152.60961791626093,68.02953069986565
67.38828964609297,58.43151019852148
96.43688834953926,62.5399715680403
61.500615295806014,50.56331696337168
73.50053307560381,52.726132283774554
95.1581742188976,59.37501972169593
161.2385924571408,118.93111975876343
71.18255152152726,55.34564841299385
59.785647628445375,54.24612469854176
89.33677785462469,86.5544478846526
61.395851341691966,57.1266536223334
62.54806772240948,60.8501698393148
94.34905448264304,63.240993949005556
70.99385997519485,63.739612497959
74.92405205296416,56.15379272033857
194.54375921574018,69.09853943208573
125.99898312606696,64.81552743953877
63.27396922602832,58.926337794467244
63.05982334959749,47.297752524709246
156.59905177526727,83.11901208742066
68.17659006319468,58.923823825194496
109.29605382502388,81.33113057389441
57.74047359180759,62.10292197530276
319.8834819973875,98.94451395913181
66.21312426636551,58.17946781821633
58.684378898682695,61.19684923415529
63.50563615325698,62.063145656357804
65.1501287489886,56.00447988515053
144.0539593735848,78.24367105934907
51.66982151132636,61.77424619067064
64.93771525699464,54.477026223467924
61.21033915170189,63.18799096182244
67.92188977933168,64.9921309912199
57.74307372838007,58.41165695193362
69.25714707984031,61.239444782713264
62.103703397116625,57.9871111408029
66.35849108847411,59.51148432568837
407.3184643275013,110.83236364593677
102.03021613662386,95.75620077565138
120.58135063677292,59.84888801419141
94.08244324720266,78.3065140267877
115.96411747668508,75.00086401605695
69.8503902599395,58.683961906765724
70.08983170488544,59.93769871447758
66.3392972731992,61.14767542416783
87.29694693816764,45.018536487218796
78.37105321218115,58.20258740183374
67.75766874656541,71.64494518063572
107.9247294212127,68.09098188574085
209.05137096883198,71.4169703260178
59.762917808299186,64.9467189840984
89.39471932892957,51.31153921896159
75.41111318004215,54.73643663441044
70.95882751436596,52.14579181993776
80.20946381982961,65.35092976166251
64.55440227096042,52.547861511299345
99.06466711772259,129.9113873146518
73.09665812900934,58.63361606529641
133.66463647174538,115.22863984232238
85.43590147609784,82.14530858041189
70.0925440760514,99.73233778777823
67.67381504194104,76.10109887199181
83.44514896836559,48.02660345539111
133.35331084193635,61.63699445804821
56.073916555565035,61.27688302850855
63.697893766221675,57.74007699276407
115.73848383975638,110.88646263155114
90.03450129029838,69.28553820329401
105.39800806134822,58.08951974593249
137.79890664779256,72.40210528562886
85.11033977862418,73.91986194077873
194.8521426697639,140.76775910546425
65.49259024013126,56.14855126323477
63.15275329486572,53.709696492294384
67.63112281168736,58.59775045355395
128.7946233877585,63.24553165192794
79.24170808189533,53.63445901552711
69.35495259493602,53.7933997516357
130.2533312910529,116.37988072594383
55.96804980464293,60.4404672778165
65.26932346145662,63.62824637644962
112.45878324089738,115.96847299946478
56.312440043235725,66.75810773642654
60.85175595242595,62.83113807526894
78.33759555526606,52.27728856986188
68.55977229957024,51.86205840833313
199.35429391494898,114.43869708663597
67.13201822290637,55.051498490425104
79.66169875371234,58.58526041292711
50.62427631476123,55.080948068413576
72.91928774002194,54.3665702708058
66.59661908159326,54.181146418712615
125.71996735710182,80.7287511012222
64.69303067954219,63.67498598862619
160.7618456637218,82.5674025199421
100.20920569987199,58.96311979550532
132.08427652655487,71.88983529064726
201.23878649841885,117.60543901433418
66.87790033879861,60.97665675277039
127.87200672770125,98.0516533199199
142.35184178761492,58.31626477904719
57.93907594058315,51.28715608197523
66.18430521189116,59.09732686118524
71.0580258384858,59.696113465957644
71.5933853132248,56.66041688695639
56.203805296175254,78.77539179589135
63.49636373039775,63.20945035093952
67.06449122568748,55.351038474838866
94.55624144357797,85.80559265747675
92.4905655750662,89.2363138757187
81.21976549035166,94.75130597464523
58.479357637928814,69.51422636745097
66.75585912830151,64.77322133307929
60.25047702678454,67.43729722443021
61.86905289518912,59.31184211346232
56.24747150146421,62.480696188733155
96.82861171427388,59.88697266572124
63.382077224573386,53.83896839175117
64.43823247616508,54.190599829076675
144.9067303302839,75.66510968849735
73.49279434869331,57.42093116895041
66.06726813997508,55.18871980401888
66.27269529906958,64.06199721559507
128.22786593766162,59.94567556651617
113.46631374962568,65.2495444635127
69.44319430534723,60.47303617314053
120.81797878173037,109.91288898002112
61.20368062412167,56.17086977831075
99.68208002493107,81.42684774308492
69.88746260687496,56.38751865266546
62.79016490604497,61.161591401921356
96.35692424663999,66.88983950193041
66.18785139310486,55.40471889470517
104.96808406283692,60.12443411835611
66.73641871220879,92.94089319524885
71.7453404609426,50.92643321364149
63.59515669988509,63.57263994547828
209.417972219495,130.81604440083154
61.85099369216406,65.79819606063533
123.57222460286036,53.79384722697282
72.3614038870902,52.533519210162126
74.52603746028296,61.527566115982715
87.81461002252338,60.864798093428625
64.9801571920675,59.47939312684705
78.57813766148935,51.464402453757934
71.99191739561662,72.09372260727535
58.92800435877777,56.04758220842101
81.15332043061134,56.101886384568154
65.94875849721639,61.055280095615956
62.89453522337119,67.92924960980203
73.23235358854679,60.310253732869796
180.57665145093634,108.51021420317798
164.2289837302148,185.58330885730825
57.09906338497679,53.91245878723467
150.8284469283988,100.03727651605259
70.67961736711509,53.09868656129412
190.0225069724744,164.16763626598663
59.97817750966738,63.36418427799245
105.10978291970302,62.32015478264859
126.38994049250574,55.91020533327582
96.04301164943996,81.37110520418626
57.2669481260214,54.91238648260157
74.34486873103181,57.92914751911433
66.23101547265075,47.527952433870176
64.33503086035311,69.02643997667492
67.74791489855522,52.57125739737606
71.65679542814604,54.25736902054553
60.84042291658078,59.714743154110785
241.0661143003743,72.16678491471535
158.43077296243447,62.363035470486324
134.5561942578177,81.37514762907666
66.60217698846014,61.64608744138194
83.03590599107056,83.24130795823278
64.74047561438414,58.59866099410254
121.16496537372458,205.52483349331615
76.8428539653175,54.48382549233115
77.52415081622883,65.31370977412169
154.90405732816825,54.86892881693412
93.768010809979,55.31422002363435
61.33397231327296,58.4551477599606
122.61678153241357,71.04877742401555
76.84832614160095,56.93647871723833
77.00044135229047,92.90082497297273
67.27825222619798,61.02079609142717
68.09532295880823,58.077619121876836
83.25186199173685,50.83767219952917
63.743768236156846,55.19459050878057
133.3788961142963,136.81737299353014
73.35074108804659,62.193211589336464
56.42540120159471,51.25112706737579
71.32295435801699,59.88858863477961
67.65405192359754,53.78151083975083
73.71735329077536,55.85918165223714
55.5694502910743,52.61057389202597
169.94599316095108,102.9361369277744
368.7789862900256,92.00664708067262
63.263955089262396,64.21326964725093
54.13806453402882,67.49557183221341
111.40886931230081,104.38408361498453
85.37909459652562,66.93748473552829
57.653019702890354,63.62920218694315
68.45321975697671,54.333077789599834
73.04315507712441,55.41060197898136
74.22971381617336,132.66054606337917
83.47959938612999,56.99324390427533
74.13052839965071,55.47160802787815
72.88743920641303,54.00341222505806
69.85750069710862,51.22523190682897
53.34704206030353,52.97376705460619
69.53294176143527,53.05042844295826
69.44956585290561,56.21184329398944
63.17449278382216,60.37882727780243
73.57563365653215,58.56456554103521
68.18409362896061,61.97061372596956
56.063366214902366,65.89254109480315
115.00876312636579,72.35247957304584
68.97632126841178,61.613528376691306
163.5531994418695,114.32715059359354
69.46176216879897,59.870754681240776
138.82037620925053,69.752458263399
232.54072698363763,155.03999409144402
69.22029275669725,56.64937200896007
180.6651750410167,192.99063007180337
117.61198646500544,91.82725665937411
59.92180378358124,60.22872974994599
70.16657103803279,45.22787108074625
71.20315141942693,54.4155337352662
98.8009318382973,50.756852180290785
57.08084369466168,50.52667049999228
93.65820263752056,48.96871619393286
77.33807236311053,50.4829487901227
59.847478642475345,71.33472243329916
126.45723867010933,69.4601367124733
269.78661237600755,63.11617339730659
448.5422014987366,69.95361360442631
70.86353363628974,58.4943262034561
80.04218492169863,54.06530864590249
105.37345207813948,80.7878481953663
60.4011625884033,59.064530196756465
67.16824600180912,60.29141558332755
56.880721880115466,65.07370250602168
75.05866146804782,76.26713077940789
68.26618984536128,59.70004777599441
53.25346987570525,64.98131816078273
53.992393050230355,48.548105279249214
60.19544821464912,68.33036594280665
65.63268077662323,58.963546196403115
68.77148548932156,47.419425957145535
101.8077421618366,144.2384869199184
69.45336801004336,59.18320101301566
124.2075975601,57.37991121159279
57.24970736585498,61.71484854068144
56.71253612108248,50.83708268372294
86.34038265926858,79.11254825987724
62.673818259728804,63.58876167335515
57.839348108378324,60.23407874159577
65.05084809451704,54.73030456122089
66.34472321633652,60.66188750403714
60.18552420331475,46.82154086443832
185.82672854397765,93.99147771841167
72.91494225309339,54.24814148154993
101.1315665348624,72.81034039653841
75.47070345298222,60.89865266892141
170.9132871528578,74.49418920781524
63.79053064662451,66.32193971158085
175.49005878065014,134.96634269436504
85.78737003395305,67.85046749292277
87.08415113878974,55.73539631088378
103.12589953506127,97.51615423561583
66.9267125016495,66.72799414077424
90.31319934231132,45.99970424404145
95.6530613930051,85.61471794242664
59.58222284246599,68.31026105879513
66.13404598133899,55.524128013473785
57.4628281632383,53.292675480631736
76.58724810143678,46.66392516506469
155.12818209318792,91.03686781532055
62.3878545692424,67.28707142638248
62.1144407795136,61.32217935198496
114.36400731885989,47.36577547913286
66.05992688344796,56.80761111962227
76.49018497841969,64.97749748268012
83.81052585327272,78.4469207112577
63.236925812279814,54.51916835577337
63.91130530676389,59.56882197785957
56.39119626497779,63.36882563081404
74.37866114101949,59.099841298796335
69.67843158046148,56.065181141163194
107.86602627190857,97.73837502669117
82.09639606350066,47.82697215354786
65.56114513297848,61.382093624597076
159.15011610317492,77.71356187835934
90.16991619323102,80.81776137677792
270.1437126219553,191.96017206229303
84.02132914838775,49.4477718496541
79.07759122844708,58.43190026601904
67.24614200762275,55.57267918692037
60.66312944459986,63.479266844731214
63.78633308581144,58.01626853801732
109.29301941024723,57.1769367537405
68.18281821061674,53.706791277320505
191.51458470206796,144.94954994267266
70.78465895966895,53.056934625040384
65.87338560640815,62.56080787103015
57.808288147859884,64.14524957565973
78.11210669495954,86.37145805911774
53.27603246365206,65.82711052569172
69.64692046940404,57.12115817995628
63.12702644202153,53.00172507869752
61.14304711591225,50.892271664070336
69.57438841821582,55.27943924521997
112.04724570871196,86.21865721389567
143.46693330378397,107.41912782007586
57.9410884354901,54.23547393312558
52.16603850123122,51.74757554363733
67.49370104658739,55.11924484358257
57.6059042582162,57.539197030442985
64.2643630465749,61.498232519981926
63.648913213384105,63.3675823136945
52.40412804784209,59.789065145322
61.761658048178795,58.31225746604316
67.05146587279513,57.154355556989984
172.33098826419797,109.16773515723087
67.74009167758605,56.876970859981675
71.18222420965466,49.736729141359206
